-1.74	0.0000000000000000000000000
1.76	0.0500000000000000000000000
5.26	0.0706089249842767000000000
8.76	0.1873803723473100000000000
12.26	0.3586883127053820000000000
15.76	0.5234361629597310000000000
19.26	0.6565441326134090000000000
22.76	0.7558294147608700000000000
26.26	0.8271266991790880000000000
29.76	0.8774506475369020000000000
33.26	0.9127502190597800000000000
36.76	0.9375078955129630000000000
40.26	0.9549301469476250000000000
43.76	0.9672558908267510000000000
47.26	0.9760322908370790000000000
50.76	0.9823253844971880000000000
54.26	0.9868707124376520000000000
57.76	0.9901777595265630000000000
61.26	0.9926013316922190000000000
64.76	0.9943900613107070000000000
68.26	0.9957193500721580000000000
71.76	0.9967137964294550000000000
75.26	0.9974625291302730000000000
78.76	0.9980297470512810000000000
82.26	0.9984620077905260000000000
85.76	0.9987933003056930000000000
89.26	0.9990485986309400000000000
92.76	0.9992463680614540000000000
96.26	0.9994003442924810000000000
99.76	0.9995208046774550000000000
103.26	0.9996154824015240000000000
106.76	0.9996902279787740000000000
110.26	0.9997494908217090000000000
113.76	0.9997966718920050000000000
117.26	0.9998343834217780000000000
120.76	0.9998646412531990000000000
124.26	0.9998890080411350000000000
127.76	0.9999087004244130000000000
131.26	0.9999246696335920000000000
134.76	0.9999376624130190000000000
138.26	0.9999482672805120000000000
141.76	0.9999569498126040000000000
145.26	0.9999640796768830000000000
148.76	0.9999699514294760000000000
152.26	0.9999748005813730000000000
155.76	0.9999788160591020000000000
159.26	0.9999821499062280000000000
162.76	0.9999849248647340000000000
166.26	0.9999872403208440000000000
169.76	0.9999891769847650000000000
173.26	0.9999908005862500000000000
176.76	0.9999921648024210000000000
180.26	0.9999933135852530000000000
183.76	0.9999942830169220000000000
187.26	0.9999951027938370000000000
190.76	0.9999957974168080000000000
194.26	0.9999963871481140000000000
197.76	0.9999968887840720000000000
201.26	0.9999973162790830000000000
204.76	0.9999976812520210000000000
208.26	0.9999979933980940000000000
211.76	0.9999982608240410000000000
215.26	0.9999984903223030000000000
218.76	0.9999986875953690000000000
222.26	0.9999988574399430000000000
225.76	0.9999990038987160000000000
229.26	0.9999991303844420000000000
232.76	0.9999992397842410000000000
236.26	0.9999993345444250000000000
239.76	0.9999994167408730000000000
243.26	0.9999994881392120000000000
246.76	0.9999995502421240000000000
250.26	0.9999996043325160000000000
253.76	0.9999996515056060000000000
257.26	0.9999996926985510000000000
260.76	0.9999997287146520000000000
264.26	0.9999997602430570000000000
267.76	0.9999997878761820000000000
271.26	0.9999998121238230000000000
274.76	0.9999998334253300000000000
278.26	0.9999998521598530000000000
281.76	0.9999998686550270000000000
285.26	0.9999998831943390000000000
288.76	0.9999998960233870000000000
292.26	0.9999999073552160000000000
295.76	0.9999999173748540000000000
299.26	0.9999999262431950000000000
302.76	0.9999999341003070000000000
306.26	0.9999999410682730000000000
309.76	0.9999999472536190000000000
313.26	0.9999999527494020000000000
316.76	0.9999999576370030000000000
320.26	0.9999999619876640000000000
323.76	0.9999999658638230000000000
327.26	0.9999999693202560000000000
330.76	0.9999999724050650000000000
334.26	0.9999999751605380000000000
337.76	0.9999999776238830000000000
341.26	0.9999999798278750000000000
344.76	0.9999999818014080000000000
348.26	0.9999999835699810000000000
351.76	0.9999999851561160000000000
355.26	0.9999999865797250000000000
358.76	0.9999999878584260000000000
362.26	0.9999999890078240000000000
365.76	0.9999999900417510000000000
369.26	0.9999999909724790000000000
372.76	0.9999999918109020000000000
376.26	0.9999999925667040000000000
379.76	0.9999999932484960000000000
383.26	0.9999999938639430000000000
386.76	0.9999999944198720000000000
390.26	0.9999999949223710000000000
393.76	0.9999999953768700000000000
397.26	0.9999999957882180000000000
400.76	0.9999999961607460000000000
404.26	0.9999999964983270000000000
407.76	0.9999999968044290000000000
411.26	0.9999999970821540000000000
414.76	0.9999999973342850000000000
418.26	0.9999999975633130000000000
421.76	0.9999999977714770000000000
425.26	0.9999999979607870000000000
428.76	0.9999999981330470000000000
432.26	0.9999999982898800000000000
435.76	0.9999999984327460000000000
439.26	0.9999999985629610000000000
442.76	0.9999999986817070000000000
446.26	0.9999999987900530000000000
449.76	0.9999999988889620000000000
453.26	0.9999999989793010000000000
456.76	0.9999999990618550000000000
460.26	0.9999999991373330000000000
463.76	0.9999999992063770000000000
467.26	0.9999999992695650000000000
470.76	0.9999999993274220000000000
474.26	0.9999999993804240000000000
477.76	0.9999999994290000000000000
481.26	0.9999999994735410000000000
484.76	0.9999999995144020000000000
488.26	0.9999999995519030000000000
491.76	0.9999999995863360000000000
495.26	0.9999999996179670000000000
498.76	0.9999999996470350000000000
502.26	0.9999999996737610000000000
